376	123	1.000000 
657	123	1.000000 
1416	123	1.000000 
493	124	1.000000 
1392	124	1.000000 
216	125	1.000000 
1257	125	1.000000 
150	126	1.000000 
575	126	1.000000 
27	127	1.000000 
951	127	1.000000 
1404	127	1.000000 
471	128	1.000000 
1021	128	1.000000 
4	129	1.000000 
507	129	1.000000 
1310	129	1.000000 
324	130	1.000000 
917	131	1.000000 
208	132	1.000000 
335	132	1.000000 
1194	132	1.000000 
52	133	1.000000 
787	133	1.000000 
1425	133	1.000000 
892	134	1.000000 
993	134	1.000000 
1330	134	1.000000 
4	135	1.000000 
250	135	1.000000 
1409	135	1.000000 
156	136	1.000000 
1166	136	1.000000 
1356	136	1.000000 
1293	137	1.000000 
1409	137	1.000000 
1041	138	1.000000 
1412	138	1.000000 
934	139	1.000000 
1108	140	1.000000 
1387	140	1.000000 
1482	140	1.000000 
199	141	1.000000 
501	142	1.000000 
928	142	1.000000 
838	143	1.000000 
1143	143	1.000000 
576	144	1.000000 
1295	145	1.000000 
1521	145	1.000000 
483	146	1.000000 
1030	146	1.000000 
1088	146	1.000000 
632	147	1.000000 
1045	147	1.000000 
1283	147	1.000000 
351	148	1.000000 
397	148	1.000000 
1127	148	1.000000 
336	149	1.000000 
525	149	1.000000 
1062	149	1.000000 
4	150	1.000000 
726	150	1.000000 
1256	150	1.000000 
83	151	1.000000 
249	151	1.000000 
321	151	1.000000 
129	152	1.000000 
706	152	1.000000 
1329	152	1.000000 
1230	153	1.000000 
1309	153	1.000000 
527	154	1.000000 
650	155	1.000000 
755	155	1.000000 
1086	155	1.000000 
363	156	1.000000 
379	156	1.000000 
1277	156	1.000000 
397	157	1.000000 
1444	157	1.000000 
1458	157	1.000000 
764	158	1.000000 
327	159	1.000000 
344	159	1.000000 
386	159	1.000000 
143	160	1.000000 
323	160	1.000000 
1529	160	1.000000 
251	161	1.000000 
662	161	1.000000 
1486	161	1.000000 
611	162	1.000000 
1045	162	1.000000 
264	163	1.000000 
587	163	1.000000 
590	163	1.000000 
1241	164	1.000000 
683	165	1.000000 
899	165	1.000000 
1067	165	1.000000 
24	166	1.000000 
394	167	1.000000 
919	167	1.000000 
318	168	1.000000 
365	168	1.000000 
928	168	1.000000 
455	169	1.000000 
950	169	1.000000 
1385	169	1.000000 
487	170	1.000000 
1137	170	1.000000 
1406	170	1.000000 
634	171	1.000000 
1040	171	1.000000 
1316	171	1.000000 
674	172	1.000000 
1418	172	1.000000 
1447	172	1.000000 
614	173	1.000000 
1228	173	1.000000 
823	174	1.000000 
1041	174	1.000000 
1350	174	1.000000 
1066	175	1.000000 
1364	175	1.000000 
99	176	1.000000 
107	176	1.000000 
892	176	1.000000 
415	177	1.000000 
420	177	1.000000 
961	177	1.000000 
82	178	1.000000 
422	178	1.000000 
1292	178	1.000000 
1225	179	1.000000 
407	180	1.000000 
21	181	1.000000 
438	181	1.000000 
858	181	1.000000 
127	182	1.000000 
317	182	1.000000 
1450	183	1.000000 
19	184	1.000000 
1400	184	1.000000 
1258	185	1.000000 
95	186	1.000000 
798	186	1.000000 
458	187	1.000000 
685	187	1.000000 
928	187	1.000000 
948	188	1.000000 
197	189	1.000000 
1396	189	1.000000 
1486	189	1.000000 
221	190	1.000000 
696	191	1.000000 
909	191	1.000000 
1366	191	1.000000 
377	192	1.000000 
833	192	1.000000 
1338	192	1.000000 
456	193	1.000000 
863	193	1.000000 
1453	193	1.000000 
270	194	1.000000 
504	194	1.000000 
505	194	1.000000 
59	195	1.000000 
682	196	1.000000 
1352	196	1.000000 
213	197	1.000000 
453	197	1.000000 
575	197	1.000000 
255	198	1.000000 
728	199	1.000000 
1152	199	1.000000 
290	200	1.000000 
790	201	1.000000 
1294	201	1.000000 
721	202	1.000000 
886	202	1.000000 
238	203	1.000000 
1287	203	1.000000 
556	204	1.000000 
665	204	1.000000 
792	204	1.000000 
487	205	1.000000 
663	205	1.000000 
915	205	1.000000 
240	206	1.000000 
1117	206	1.000000 
418	207	1.000000 
857	207	1.000000 
74	208	1.000000 
348	208	1.000000 
1486	208	1.000000 
27	209	1.000000 
1407	209	1.000000 
123	210	1.000000 
668	211	1.000000 
929	211	1.000000 
933	211	1.000000 
125	212	1.000000 
533	213	1.000000 
615	213	1.000000 
1297	213	1.000000 
185	214	1.000000 
828	214	1.000000 
841	214	1.000000 
1199	215	1.000000 
251	216	1.000000 
336	216	1.000000 
1181	217	1.000000 
518	218	1.000000 
827	219	1.000000 
285	220	1.000000 
469	220	1.000000 
479	220	1.000000 
163	221	1.000000 
1044	221	1.000000 
1095	221	1.000000 
781	222	1.000000 
26	223	1.000000 
1017	223	1.000000 
1362	223	1.000000 
1123	224	1.000000 
220	225	1.000000 
1422	225	1.000000 
1479	226	1.000000 
723	227	1.000000 
257	228	1.000000 
528	229	1.000000 
1276	229	1.000000 
1114	230	1.000000 
1116	230	1.000000 
1437	230	1.000000 
132	231	1.000000 
1513	231	1.000000 
511	232	1.000000 
681	232	1.000000 
55	233	1.000000 
748	233	1.000000 
658	234	1.000000 
712	234	1.000000 
875	234	1.000000 
1180	235	1.000000 
461	236	1.000000 
758	236	1.000000 
791	236	1.000000 
512	237	1.000000 
904	237	1.000000 
1187	237	1.000000 
310	238	1.000000 
1013	239	1.000000 
1355	239	1.000000 
1397	239	1.000000 
1399	240	1.000000 
234	241	1.000000 
578	241	1.000000 
1117	241	1.000000 
795	242	1.000000 
815	242	1.000000 
1436	242	1.000000 
143	243	1.000000 
319	243	1.000000 
1026	244	1.000000 
45	245	1.000000 
498	245	1.000000 
727	245	1.000000 
219	246	1.000000 
1257	246	1.000000 
1418	246	1.000000 
175	247	1.000000 
366	247	1.000000 
796	247	1.000000 
360	248	1.000000 
637	248	1.000000 
650	248	1.000000 
747	249	1.000000 
150	250	1.000000 
1418	250	1.000000 
1471	250	1.000000 
231	251	1.000000 
1279	251	1.000000 
229	252	1.000000 
500	252	1.000000 
829	252	1.000000 
777	253	1.000000 
1420	254	1.000000 
281	255	1.000000 
379	255	1.000000 
1250	255	1.000000 
940	256	1.000000 
1267	256	1.000000 
1381	256	1.000000 
1446	257	1.000000 
651	258	1.000000 
905	258	1.000000 
52	259	1.000000 
721	259	1.000000 
1377	259	1.000000 
664	260	1.000000 
1196	260	1.000000 
797	261	1.000000 
840	262	1.000000 
522	263	1.000000 
543	263	1.000000 
1007	263	1.000000 
397	264	1.000000 
1335	264	1.000000 
402	265	1.000000 
521	265	1.000000 
1095	265	1.000000 
274	266	1.000000 
1036	266	1.000000 
260	267	1.000000 
1192	267	1.000000 
235	268	1.000000 
1263	268	1.000000 
1494	268	1.000000 
303	269	1.000000 
55	270	1.000000 
334	270	1.000000 
795	270	1.000000 
655	271	1.000000 
1127	271	1.000000 
70	272	1.000000 
226	272	1.000000 
398	272	1.000000 
364	273	1.000000 
776	273	1.000000 
146	274	1.000000 
896	274	1.000000 
1172	274	1.000000 
628	275	1.000000 
894	275	1.000000 
978	276	1.000000 
21	277	1.000000 
102	277	1.000000 
1447	277	1.000000 
252	278	1.000000 
163	279	1.000000 
276	279	1.000000 
1319	279	1.000000 
22	280	1.000000 
581	280	1.000000 
661	280	1.000000 
1170	281	1.000000 
858	282	1.000000 
861	282	1.000000 
903	282	1.000000 
299	283	1.000000 
1370	283	1.000000 
1424	283	1.000000 
183	284	1.000000 
1080	284	1.000000 
533	285	1.000000 
1288	285	1.000000 
1462	286	1.000000 
808	287	1.000000 
598	288	1.000000 
563	289	1.000000 
947	289	1.000000 
1296	289	1.000000 
139	290	1.000000 
469	291	1.000000 
1149	291	1.000000 
394	292	1.000000 
648	292	1.000000 
743	292	1.000000 
352	293	1.000000 
821	293	1.000000 
1286	293	1.000000 
264	294	1.000000 
524	294	1.000000 
1307	295	1.000000 
1339	296	1.000000 
261	297	1.000000 
1000	297	1.000000 
54	298	1.000000 
215	298	1.000000 
498	298	1.000000 
570	299	1.000000 
1244	300	1.000000 
1100	301	1.000000 
480	302	1.000000 
716	302	1.000000 
1038	302	1.000000 
82	303	1.000000 
693	303	1.000000 
665	304	1.000000 
1173	304	1.000000 
70	305	1.000000 
495	305	1.000000 
743	306	1.000000 
1405	306	1.000000 
954	307	1.000000 
205	308	1.000000 
1465	308	1.000000 
709	309	1.000000 
897	309	1.000000 
919	309	1.000000 
243	310	1.000000 
500	310	1.000000 
1135	310	1.000000 
882	311	1.000000 
1518	312	1.000000 
832	313	1.000000 
1167	313	1.000000 
1257	313	1.000000 
1344	314	1.000000 
637	315	1.000000 
1141	315	1.000000 
1301	315	1.000000 
216	316	1.000000 
884	316	1.000000 
1267	316	1.000000 
1475	317	1.000000 
408	318	1.000000 
300	319	1.000000 
369	319	1.000000 
735	320	1.000000 
958	320	1.000000 
1387	320	1.000000 
992	321	1.000000 
709	322	1.000000 
1397	322	1.000000 
981	323	1.000000 
1184	323	1.000000 
503	324	1.000000 
1495	325	1.000000 
1336	326	1.000000 
178	327	1.000000 
484	327	1.000000 
1466	327	1.000000 
439	328	1.000000 
554	328	1.000000 
105	329	1.000000 
118	329	1.000000 
515	329	1.000000 
1055	330	1.000000 
1458	330	1.000000 
472	331	1.000000 
33	332	1.000000 
183	332	1.000000 
753	332	1.000000 
181	333	1.000000 
433	333	1.000000 
557	333	1.000000 
774	334	1.000000 
1324	334	1.000000 
1347	334	1.000000 
107	335	1.000000 
153	335	1.000000 
390	335	1.000000 
689	336	1.000000 
767	336	1.000000 
791	336	1.000000 
145	337	1.000000 
669	337	1.000000 
958	337	1.000000 
275	338	1.000000 
433	338	1.000000 
1333	338	1.000000 
453	339	1.000000 
1172	339	1.000000 
466	340	1.000000 
171	341	1.000000 
865	341	1.000000 
258	342	1.000000 
384	342	1.000000 
823	342	1.000000 
28	343	1.000000 
145	343	1.000000 
1371	343	1.000000 
17	344	1.000000 
586	344	1.000000 
376	345	1.000000 
698	345	1.000000 
1406	345	1.000000 
690	346	1.000000 
1369	346	1.000000 
348	347	1.000000 
692	347	1.000000 
1125	347	1.000000 
529	348	1.000000 
1028	348	1.000000 
1410	348	1.000000 
1332	349	1.000000 
415	350	1.000000 
690	350	1.000000 
1055	350	1.000000 
41	351	1.000000 
89	351	1.000000 
135	352	1.000000 
285	352	1.000000 
416	352	1.000000 
802	353	1.000000 
986	353	1.000000 
124	354	1.000000 
663	355	1.000000 
831	355	1.000000 
1053	355	1.000000 
193	356	1.000000 
8	357	1.000000 
1073	357	1.000000 
1146	357	1.000000 
669	358	1.000000 
832	358	1.000000 
1242	358	1.000000 
574	359	1.000000 
287	360	1.000000 
657	360	1.000000 
239	361	1.000000 
637	361	1.000000 
1164	361	1.000000 
448	362	1.000000 
87	363	1.000000 
585	363	1.000000 
1351	363	1.000000 
707	364	1.000000 
359	365	1.000000 
541	365	1.000000 
935	366	1.000000 
1236	366	1.000000 
694	367	1.000000 
774	367	1.000000 
848	367	1.000000 
147	368	1.000000 
355	368	1.000000 
1281	368	1.000000 
642	369	1.000000 
731	370	1.000000 
201	371	1.000000 
671	372	1.000000 
1400	372	1.000000 
1531	372	1.000000 
789	373	1.000000 
832	373	1.000000 
1480	373	1.000000 
435	374	1.000000 
931	375	1.000000 
128	376	1.000000 
695	376	1.000000 
1275	376	1.000000 
636	377	1.000000 
1134	377	1.000000 
1293	377	1.000000 
687	378	1.000000 
953	378	1.000000 
1400	378	1.000000 
460	379	1.000000 
1179	379	1.000000 
190	380	1.000000 
626	380	1.000000 
384	381	1.000000 
1509	381	1.000000 
1131	382	1.000000 
162	383	1.000000 
359	383	1.000000 
677	383	1.000000 
399	384	1.000000 
451	384	1.000000 
727	384	1.000000 
61	385	1.000000 
873	385	1.000000 
1030	385	1.000000 
597	386	1.000000 
1384	386	1.000000 
1507	386	1.000000 
501	387	1.000000 
1274	387	1.000000 
1364	387	1.000000 
452	388	1.000000 
1040	388	1.000000 
1213	388	1.000000 
5	389	1.000000 
390	389	1.000000 
1074	389	1.000000 
1331	390	1.000000 
562	391	1.000000 
1088	391	1.000000 
1413	391	1.000000 
18	392	1.000000 
1536	392	1.000000 
250	393	1.000000 
733	393	1.000000 
1194	393	1.000000 
745	394	1.000000 
499	395	1.000000 
884	395	1.000000 
1364	395	1.000000 
272	396	1.000000 
467	396	1.000000 
937	397	1.000000 
115	398	1.000000 
120	398	1.000000 
418	398	1.000000 
6	399	1.000000 
80	399	1.000000 
1217	399	1.000000 
215	400	1.000000 
766	400	1.000000 
1052	401	1.000000 
1356	401	1.000000 
1435	401	1.000000 
390	402	1.000000 
683	402	1.000000 
858	402	1.000000 
425	403	1.000000 
342	404	1.000000 
386	404	1.000000 
608	404	1.000000 
346	405	1.000000 
1233	405	1.000000 
388	406	1.000000 
533	406	1.000000 
1362	406	1.000000 
433	407	1.000000 
634	407	1.000000 
740	407	1.000000 
175	408	1.000000 
243	408	1.000000 
519	408	1.000000 
402	409	1.000000 
1346	409	1.000000 
537	410	1.000000 
593	410	1.000000 
1097	410	1.000000 
919	411	1.000000 
988	411	1.000000 
1466	411	1.000000 
619	412	1.000000 
972	412	1.000000 
1124	412	1.000000 
285	413	1.000000 
300	413	1.000000 
653	413	1.000000 
217	414	1.000000 
787	414	1.000000 
115	415	1.000000 
414	415	1.000000 
129	416	1.000000 
218	416	1.000000 
1465	416	1.000000 
70	417	1.000000 
1165	417	1.000000 
1454	417	1.000000 
500	418	1.000000 
1125	418	1.000000 
1415	418	1.000000 
28	419	1.000000 
259	419	1.000000 
1133	419	1.000000 
275	420	1.000000 
1093	420	1.000000 
1160	420	1.000000 
989	421	1.000000 
265	422	1.000000 
364	422	1.000000 
467	422	1.000000 
921	423	1.000000 
1045	423	1.000000 
1355	423	1.000000 
640	424	1.000000 
529	425	1.000000 
990	425	1.000000 
78	426	1.000000 
1109	426	1.000000 
889	427	1.000000 
1093	427	1.000000 
182	428	1.000000 
553	428	1.000000 
685	429	1.000000 
1174	429	1.000000 
767	430	1.000000 
822	430	1.000000 
1386	430	1.000000 
390	431	1.000000 
1454	431	1.000000 
226	432	1.000000 
602	432	1.000000 
729	433	1.000000 
944	433	1.000000 
29	434	1.000000 
64	435	1.000000 
251	435	1.000000 
1250	435	1.000000 
5	436	1.000000 
376	436	1.000000 
461	436	1.000000 
836	437	1.000000 
1338	437	1.000000 
279	438	1.000000 
658	439	1.000000 
1265	439	1.000000 
6	440	1.000000 
402	440	1.000000 
1267	440	1.000000 
628	441	1.000000 
753	441	1.000000 
1504	441	1.000000 
532	442	1.000000 
1045	443	1.000000 
1104	443	1.000000 
1502	443	1.000000 
641	444	1.000000 
1187	444	1.000000 
1272	444	1.000000 
80	445	1.000000 
104	445	1.000000 
889	445	1.000000 
164	446	1.000000 
505	446	1.000000 
728	446	1.000000 
1249	447	1.000000 
1095	448	1.000000 
1135	448	1.000000 
891	449	1.000000 
1388	449	1.000000 
277	450	1.000000 
1214	450	1.000000 
516	451	1.000000 
1128	451	1.000000 
1464	451	1.000000 
172	452	1.000000 
334	452	1.000000 
1473	452	1.000000 
679	453	1.000000 
889	453	1.000000 
1062	453	1.000000 
914	454	1.000000 
1362	454	1.000000 
77	455	1.000000 
297	455	1.000000 
1476	455	1.000000 
237	456	1.000000 
295	456	1.000000 
1056	456	1.000000 
485	457	1.000000 
1317	457	1.000000 
966	458	1.000000 
701	459	1.000000 
879	459	1.000000 
990	459	1.000000 
74	460	1.000000 
890	460	1.000000 
792	461	1.000000 
854	461	1.000000 
1031	461	1.000000 
52	462	1.000000 
1029	462	1.000000 
1501	462	1.000000 
789	463	1.000000 
1028	463	1.000000 
486	464	1.000000 
394	465	1.000000 
692	465	1.000000 
1428	465	1.000000 
292	466	1.000000 
327	466	1.000000 
244	467	1.000000 
378	467	1.000000 
516	467	1.000000 
233	468	1.000000 
419	468	1.000000 
894	468	1.000000 
274	469	1.000000 
1079	469	1.000000 
1522	469	1.000000 
159	470	1.000000 
297	471	1.000000 
661	471	1.000000 
752	471	1.000000 
321	472	1.000000 
1353	472	1.000000 
383	473	1.000000 
329	474	1.000000 
877	474	1.000000 
1174	474	1.000000 
191	475	1.000000 
1157	475	1.000000 
15	476	1.000000 
121	476	1.000000 
422	476	1.000000 
127	477	1.000000 
542	477	1.000000 
969	477	1.000000 
498	478	1.000000 
1179	478	1.000000 
1349	478	1.000000 
111	479	1.000000 
178	480	1.000000 
474	480	1.000000 
211	481	1.000000 
388	481	1.000000 
650	482	1.000000 
1116	482	1.000000 
703	483	1.000000 
104	484	1.000000 
259	484	1.000000 
818	484	1.000000 
49	485	1.000000 
536	485	1.000000 
1228	485	1.000000 
1014	486	1.000000 
1374	486	1.000000 
122	487	1.000000 
469	487	1.000000 
474	487	1.000000 
829	488	1.000000 
843	488	1.000000 
988	489	1.000000 
1444	489	1.000000 
809	490	1.000000 
52	491	1.000000 
1222	491	1.000000 
1400	491	1.000000 
1081	492	1.000000 
73	493	1.000000 
107	493	1.000000 
1248	493	1.000000 
646	494	1.000000 
1490	494	1.000000 
281	495	1.000000 
330	495	1.000000 
334	496	1.000000 
1018	496	1.000000 
810	497	1.000000 
231	498	1.000000 
445	498	1.000000 
865	498	1.000000 
271	499	1.000000 
491	499	1.000000 
927	499	1.000000 
53	500	1.000000 
178	501	1.000000 
182	501	1.000000 
517	501	1.000000 
311	502	1.000000 
665	502	1.000000 
789	502	1.000000 
754	503	1.000000 
266	504	1.000000 
601	504	1.000000 
1283	504	1.000000 
1375	505	1.000000 
432	506	1.000000 
595	507	1.000000 
817	507	1.000000 
157	508	1.000000 
316	508	1.000000 
1311	508	1.000000 
765	509	1.000000 
1139	509	1.000000 
1278	509	1.000000 
670	510	1.000000 
223	511	1.000000 
717	511	1.000000 
1525	511	1.000000 
1111	512	1.000000 
280	513	1.000000 
446	513	1.000000 
1186	513	1.000000 
48	514	1.000000 
346	515	1.000000 
468	515	1.000000 
1271	515	1.000000 
1148	516	1.000000 
103	517	1.000000 
142	517	1.000000 
1361	517	1.000000 
40	518	1.000000 
517	518	1.000000 
1239	518	1.000000 
239	519	1.000000 
516	519	1.000000 
924	519	1.000000 
5	520	1.000000 
581	520	1.000000 
859	521	1.000000 
952	521	1.000000 
449	522	1.000000 
564	522	1.000000 
799	523	1.000000 
380	524	1.000000 
491	524	1.000000 
763	524	1.000000 
260	525	1.000000 
312	525	1.000000 
427	525	1.000000 
911	526	1.000000 
263	527	1.000000 
1012	527	1.000000 
1216	527	1.000000 
584	528	1.000000 
388	529	1.000000 
841	529	1.000000 
918	529	1.000000 
27	530	1.000000 
261	530	1.000000 
727	530	1.000000 
1038	531	1.000000 
1377	531	1.000000 
1427	531	1.000000 
951	532	1.000000 
1321	532	1.000000 
688	533	1.000000 
929	533	1.000000 
1385	533	1.000000 
750	534	1.000000 
755	534	1.000000 
341	535	1.000000 
553	535	1.000000 
1406	535	1.000000 
102	536	1.000000 
910	536	1.000000 
421	537	1.000000 
416	538	1.000000 
908	538	1.000000 
1317	538	1.000000 
240	539	1.000000 
1018	539	1.000000 
1218	539	1.000000 
701	540	1.000000 
1263	540	1.000000 
635	541	1.000000 
95	542	1.000000 
928	542	1.000000 
1386	542	1.000000 
241	543	1.000000 
774	543	1.000000 
1065	543	1.000000 
335	544	1.000000 
1029	544	1.000000 
1264	544	1.000000 
485	545	1.000000 
1151	545	1.000000 
1341	545	1.000000 
393	546	1.000000 
1451	546	1.000000 
1378	547	1.000000 
56	548	1.000000 
62	548	1.000000 
1234	548	1.000000 
1169	549	1.000000 
261	550	1.000000 
334	550	1.000000 
1300	550	1.000000 
662	551	1.000000 
1459	551	1.000000 
105	552	1.000000 
112	552	1.000000 
1024	553	1.000000 
1185	554	1.000000 
1289	554	1.000000 
1504	554	1.000000 
616	555	1.000000 
880	555	1.000000 
1230	555	1.000000 
250	556	1.000000 
1053	556	1.000000 
1236	556	1.000000 
269	557	1.000000 
749	557	1.000000 
894	557	1.000000 
619	558	1.000000 
1166	558	1.000000 
1313	558	1.000000 
646	559	1.000000 
1120	559	1.000000 
1428	559	1.000000 
170	560	1.000000 
254	560	1.000000 
76	561	1.000000 
117	561	1.000000 
118	562	1.000000 
361	562	1.000000 
1295	562	1.000000 
26	563	1.000000 
149	563	1.000000 
1308	563	1.000000 
291	564	1.000000 
1015	564	1.000000 
1374	564	1.000000 
582	565	1.000000 
1406	565	1.000000 
516	566	1.000000 
1008	566	1.000000 
367	567	1.000000 
785	567	1.000000 
1319	567	1.000000 
702	568	1.000000 
1456	568	1.000000 
1522	568	1.000000 
419	569	1.000000 
903	569	1.000000 
1015	569	1.000000 
1056	570	1.000000 
1403	570	1.000000 
69	571	1.000000 
1330	571	1.000000 
3	572	1.000000 
1057	572	1.000000 
1338	572	1.000000 
756	573	1.000000 
1468	573	1.000000 
1054	574	1.000000 
1396	575	1.000000 
1498	575	1.000000 
358	576	1.000000 
561	576	1.000000 
1000	576	1.000000 
602	577	1.000000 
681	577	1.000000 
1000	577	1.000000 
449	578	1.000000 
586	578	1.000000 
1438	578	1.000000 
839	579	1.000000 
1038	579	1.000000 
855	580	1.000000 
33	581	1.000000 
524	581	1.000000 
825	581	1.000000 
997	582	1.000000 
902	583	1.000000 
417	584	1.000000 
724	584	1.000000 
158	585	1.000000 
939	585	1.000000 
742	586	1.000000 
586	587	1.000000 
943	587	1.000000 
1223	587	1.000000 
405	588	1.000000 
830	588	1.000000 
856	588	1.000000 
298	589	1.000000 
1379	589	1.000000 
1511	589	1.000000 
239	590	1.000000 
323	590	1.000000 
185	591	1.000000 
419	591	1.000000 
21	592	1.000000 
1079	592	1.000000 
15	593	1.000000 
478	593	1.000000 
853	593	1.000000 
958	594	1.000000 
1012	594	1.000000 
1304	595	1.000000 
753	596	1.000000 
779	596	1.000000 
976	596	1.000000 
743	597	1.000000 
879	597	1.000000 
1132	597	1.000000 
83	598	1.000000 
90	598	1.000000 
131	598	1.000000 
333	599	1.000000 
1512	599	1.000000 
531	600	1.000000 
892	600	1.000000 
245	601	1.000000 
274	602	1.000000 
1033	602	1.000000 
1513	602	1.000000 
277	603	1.000000 
468	603	1.000000 
921	603	1.000000 
464	604	1.000000 
1198	604	1.000000 
1511	604	1.000000 
158	605	1.000000 
1352	605	1.000000 
